time_utc,USD.EUR.SPOT,USD.JPY.SPOT,USD.CAD.SPOT,USD.AUD.SPOT,USD.GBP.SPOT,USD.NZD.SPOT,USD.MXN.SPOT,USD.NOK.SPOT,USD.SEK.SPOT,USD.TRY.SPOT
2022-01-02 23:00:00,0.8792870740403682,115.1445,1.265975,1.3759605924886311,0.7395547141066363,1.4621165599321577,20.489449999999998,8.796783567883162,9.046720918679135,13.45975
2022-01-03 00:00:00,0.880126738250308,115.2815,1.26539,1.3763393502301928,0.7397927100826349,1.4603763389825557,20.4887,8.80619609223728,9.056768174617144,13.42525
2022-01-03 01:00:00,0.8803940643832181,115.214,1.2662200000000001,1.3782267734333007,0.7397708190002737,1.4624159110851127,20.505834999999998,8.815649884888478,9.046137050944003,13.399750000000001
2022-01-03 02:00:00,0.8816281909430336,115.27799999999999,1.26732,1.3788824158019926,0.7404911677915961,1.463646675692488,20.526005,8.835898136678818,9.058421092072841,13.41425
2022-01-03 03:00:00,0.8811892530158703,115.2775,1.26786,1.3795577137969566,0.7407626892648671,1.4638502188456077,20.53238,8.83176334781421,9.054175515275416,13.4375
2022-01-03 04:00:00,0.8817914475047506,115.271,1.267675,1.3794245040968909,0.7408230544134533,1.463935938163346,20.539905,8.837269797320236,9.060274854394187,13.42266
2022-01-03 05:00:00,0.8819936584655955,115.31,1.267965,1.3801193803263982,0.7408175662661313,1.464139561783029,20.53915,8.841589528971285,9.062925837563228,13.58
2022-01-03 06:00:00,0.8815854432611608,115.336,1.26784,1.3787018143715877,0.7404308567155228,1.463004279287517,20.5245,8.83533747090768,9.062389801819593,13.683
2022-01-03 07:00:00,0.8811931355054744,115.2925,1.2675450000000001,1.37797988149373,0.7404144099452463,1.4629293697700276,20.51663,8.829423038794529,9.057828299517547,13.725
2022-01-03 08:00:00,0.8813212768582659,115.26,1.26722,1.3772112848692681,0.7395000240337507,1.4617318599076183,20.48725,8.814931345072534,9.043942678864154,13.495280000000001
2022-01-03 09:00:00,0.8809175637343857,115.1765,1.2680099999999999,1.378283761060727,0.7397899736264875,1.4637216586893838,20.47295,8.815914656706425,9.059444317200795,13.474499999999999
2022-01-03 10:00:00,0.8806421642661829,115.08099999999999,1.2680799999999999,1.3792913201197226,0.7401020600740842,1.465040471743032,20.50245,8.817121444957664,9.064537861008247,13.405000000000001
2022-01-03 11:00:00,0.880611144134029,115.06649999999999,1.26829,1.3796433621908735,0.7401595784051042,1.4634431891353978,20.488799999999998,8.80730026638487,9.070867181824187,13.14
2022-01-03 12:00:00,0.880374687466986,115.06649999999999,1.2681499999999999,1.380433732278682,0.7404308567155228,1.4650082772967667,20.486,8.795383315138924,9.064998063175688,13.2925
2022-01-03 13:00:00,0.8809990529260181,115.1495,1.27162,1.3845142085770654,0.7414684783213153,1.4697236919459142,20.47235,8.823421359822039,9.06716736779508,13.098500000000001
2022-01-03 14:00:00,0.8844626447202002,115.3055,1.2739699999999998,1.3894774869910171,0.7428978961131582,1.4740783325225901,20.540300000000002,8.871735227262677,9.108682769783217,13.249500000000001
2022-01-03 15:00:00,0.8855944774328387,115.29400000000001,1.27728,1.3914398619691657,0.7436658263242829,1.4757533720964553,20.616100000000003,8.884283797606237,9.118532392831996,13.040510000000001
2022-01-03 16:00:00,0.8858415938061955,115.267,1.27563,1.3900955690703733,0.7425834478149482,1.4737959087425574,20.569499999999998,8.878480250161665,9.121732351820848,13.036000000000001
2022-01-03 17:00:00,0.8862223443239675,115.3175,1.2755100000000001,1.389564371569513,0.7423078350591991,1.4726347644888853,20.572,8.882136859316635,9.122019523478246,12.972750000000001
2022-01-03 18:00:00,0.8853553373646512,115.27850000000001,1.2744,1.3889467616706253,0.7418865432909345,1.4717678139096777,20.51575,8.875864328148102,9.110704831384075,13.055
2022-01-03 19:00:00,0.8851633347643473,115.3355,1.274725,1.3907045309153616,0.7415866989009684,1.47313372371377,20.5272,8.87531146684842,9.112092658897883,13.055
2022-01-03 20:00:00,0.8852260203336416,115.345,1.27523,1.391372101597991,0.7419085597700084,1.4739914213699277,20.498800000000003,8.876161305885423,9.11034784956469,13.059999999999999
2022-01-03 21:00:00,0.8852495297111874,115.3325,1.2744,1.3907722262786413,0.7418260047105951,1.4741109268472454,20.5215,8.874626535354652,9.107042490385338,13.12475
2022-01-03 23:00:00,0.884803064957817,115.3325,1.27519,1.3897188598746473,0.7416994559634491,1.473068622901798,20.499499999999998,8.871124009573569,9.107985790062775,13.055250000000001
2022-01-04 00:00:00,0.8845056718926211,115.39150000000001,1.2746650000000002,1.3892747985551541,0.741936082206518,1.4714971011507108,20.49345,8.868098091679013,9.098069566371095,13.055250000000001
2022-01-04 01:00:00,0.8844430882983757,115.4195,1.27531,1.3888599543065077,0.7418094959033571,1.4728733549845718,20.5123,8.85928952686717,9.095082054207518,13.055250000000001
2022-01-04 02:00:00,0.8847756651301062,115.5975,1.27481,1.3890721692445531,0.74220866454395,1.472472133464874,20.50948,8.86576183608646,9.100492820045478,13.055250000000001
2022-01-04 03:00:00,0.8851280780328914,115.7115,1.27444,1.3883393379009696,0.7426937502320918,1.473502737031334,20.514960000000002,8.864867496326719,9.102878436509762,13.09655
2022-01-04 04:00:00,0.8848970201092846,115.79050000000001,1.27313,1.3867605965844088,0.7424180556071123,1.4723528935415242,20.503765,8.862287901245491,9.101342831228015,13.1163
2022-01-04 05:00:00,0.8845800014153281,115.751,1.2723499999999999,1.3863760822398292,0.7424704218345702,1.4713347212924204,20.5032,8.851908039063053,9.097595711556153,13.2
2022-01-04 06:00:00,0.8854690107982945,115.8035,1.27335,1.3872030518467142,0.7427489137297136,1.4728408153646753,20.5155,8.871514019188114,9.11178603526823,13.227250000000002
2022-01-04 07:00:00,0.8856180063853059,115.73849999999999,1.2729,1.3873185213959198,0.7413640356892647,1.472342054506103,20.5195,8.872298311569272,9.102868959531685,13.120750000000001
2022-01-04 08:00:00,0.8857709750566892,115.843,1.27458,1.3872800294103367,0.7411936924416773,1.4727215157249842,20.554650000000002,8.860588506235827,9.091553287981858,13.254999999999999
2022-01-04 09:00:00,0.8847952362624478,115.8305,1.274575,1.3866259923042257,0.7401239707651031,1.4712914260492147,20.542949999999998,8.864002548210278,9.091713450214783,13.24625
2022-01-04 10:00:00,0.8853749341502392,115.8955,1.2748300000000001,1.3876554174067497,0.7406913613166529,1.4733833301410026,20.5334,8.867428384235012,9.104974479067524,13.25486
